"lga_id","schools_pri_junsec_total","classrooms_total","schools_func_potable_water","schools_improved_sanit","benches_school_ratio","benches_pupil_ratio","desks_school_ratio","desks_pupil_ratio","teachers_total","teachers_qualified","teachers_attended_training","txt_pupil_ratio","percent_teaching_guides","schools_use_teaching_aids","num_primary_schools","num_junior_secondary_schools","num_senior_secondary_schools","num_schools","proportion_schools_1kmplus_catchment_primary","proportion_schools_1kmplus_catchment_juniorsec","proportion_schools_1kmplus_ss","proportion_students_3kmplus_primary","proportion_students_3kmplus_juniorsec","proportion_schools_potable_water_primary","proportion_schools_potable_water_juniorsec","proportion_schools_improved_sanitation_primary","proportion_schools_improved_sanitation_juniorsec","proportion_schools_gender_sep_toilet_primary","proportion_schools_gender_sep_toilet_juniorsec","pupil_toilet_ratio_primary","pupil_toilet_ratio_secondary","proportion_schools_power_access_primary","proportion_schools_power_access_juniorsec","proportion_classrooms_need_major_repair_primary","proportion_classrooms_need_major_repair_juniorsec","proportion_classrooms_need_minor_repair_primary","proportion_classrooms_need_minor_repair_juniorsec","proportion_schools_covered_roof_good_cond_primary","proportion_schools_covered_roof_good_cond_juniorsec","proportion_schools_with_clinic_dispensary_primary","proportion_schools_with_clinic_dispensary_juniorsec","proportion_schools_with_first_aid_kit_primary","proportion_schools_with_first_aid_kit_juniorsec","proportion_schools_fence_good_cond_primary","proportion_schools_fence_good_cond_juniorsec","student_classroom_ratio_lga_primary","student_classroom_ratio_lga_juniorsec","proportion_schools_hold_classes_outside_primary","proportion_schools_hold_classes_outside_juniorsec","proportion_schools_two_shifts_primary","proportion_schools_two_shifts_juniorsec","proportion_schools_multigrade_classrooms_primary","proportion_schools_multigrade_classrooms_juniorsec","proportion_schools_chalkboard_all_rooms_primary","proportion_schools_chalkboard_all_rooms_juniorsec","pupil_bench_ratio_lga_primary","pupil_bench_ratio_lga_juniorsec","pupil_desk_ratio_lga_primary","pupil_desk_ratio_lga_juniorsec","primary_school_pupil_teachers_ratio_lga","junior_secondary_school_pupil_teachers_ratio_lga","teacher_nonteachingstaff_ratio_lga_primary","teacher_nonteachingstaff_ratio_lga_juniorsec","proportion_teachers_nce_primary","proportion_teachers_nce_juniorsec","proportion_teachers_training_last_year_primary","proportion_teachers_training_last_year_juniorsec","proportion_schools_delay_pay_primary","proportion_schools_delay_pay_juniorsec","proportion_schools_missed_pay_primary","proportion_schools_missed_pay_juniorsec","num_textbooks_per_pupil_primary","num_textbooks_per_pupil_juniorsec","proportion_provide_exercise_books_primary","proportion_provide_exercise_books_juniorsec","proportion_provide_pens_pencils_primary","proportion_provide_pens_pencils_juniorsec","proportion_natl_curriculum_primary","proportion_natl_curriculum_juniorsec","proportion_teachers_with_teacher_guide_primary","proportion_teachers_with_teacher_guide_juniorsec","proportion_schools_functioning_library_primary","proportion_schools_functioning_library_juniorsec","num_preprimary_level","num_preprimary_primary_level","num_primary_level","num_primary_js_level","num_js_level","num_js_ss_level","num_ss_level","num_primary_js_ss_level","num_other_level","student_teacher_ratio_lga","proportion_teachers_nce","number_classrooms_need_major_repair","classrooms_num_chalkboards","literacy_rate","gross_enrollment_ratio_primary_education","gross_enrollment_ratio_secondary_education","percentage_households_with_access_to_improved_water_sources","percentage_households_with_access_to_improved_sanitation","p_tested","p_births","num_level_1_health_facilities","num_level_2_health_facilities","num_level_3_health_facilities","num_level_4_health_facilities","num_level_other_health_facilities","num_health_facilities","proportion_health_facilities_inpatient_care","proportion_health_facilities_open_24_7","num_doctors","num_nursemidwives_midwives","num_nurses","num_chews","num_lab_techs","proportion_staff_paid","proportion_health_facilities_routine_immunization","proportion_growth_monitoring","proportion_deworming","proportion_no_user_fees_child_health","proportion_at_least_1_sba","proportion_antenatal","proportion_delivery_24_7","proportion_access_functional_emergency_transport","proportion_family_planning","proportion_delivery_no_user_fees","proportion_health_facilities_hiv_testing","proportion_malaria_testing","proportion_act_treatment_for_malaria","proportion_malaria_prevention_pregnancy","proportion_offer_bednets","proportion_no_user_fees_malaria","proportion_health_facilities_tb_treatment","proportion_health_facilities_tb_testing","proportion_any_power_access","proportion_improved_water_source","proportion_functional_sanitation","proportion_mobile_coverage","proportion_health_facilities_med_waste_separated","proportion_stockout_essential_meds","num_skilled_health_providers_per_1000","num_chews_per_1000","num_health_facilities_c_sections","X_lga_id","num_improved_water_points","num_taps","num_handpumps","num_unimproved_points","X_lga_id.1","percentage_functional_improved","percentage_functional_taps","X_lga_id.2","population_improved_water_points","population_improved_functional_water_points","percentage_population_improved","X_lga_id.3","num_diesel","percentage_diesel_functional","num_electric","percentage_electric_functional","num_solar","percentage_solar_functional","area_sq_km","zone","state","num_overhead_tanks"
11,59,499,0.147058823529412,0.191176470588235,52.8813559322034,0.226367713004484,95.1525423728814,0.381883408071749,627,276,315,1.67929209394641,69.1176470588235,47,46,13,6,68,0.130434782608696,0.692307692307692,0.477272727272727,0.282608695652174,0.384615384615385,0.130434782608696,0.153846153846154,0.152173913043478,0.230769230769231,0.142857142857143,0.666666666666667,407.473684210526,243.428571428571,0.173913043478261,0.153846153846154,0.430939226519337,0.224719101123595,0.284530386740331,0.449438202247191,0.239130434782609,0.230769230769231,0,0,0.173913043478261,0.230769230769231,0.0434782608695652,0,21.9320113314448,38.2921348314607,0.108695652173913,0,0.0217391304347826,0,0.326086956521739,0.153846153846154,0.543478260869565,0.307692307692308,5.05352480417755,3.43548387096774,2.65500685871056,2.53949329359165,19.1633663366337,20.780487804878,2.47305389221557,1.86363636363636,0.561743341404358,0.23780487804878,0.515738498789346,0.469512195121951,0.0652173913043478,0.0769230769230769,0.173913043478261,0.307692307692308,2.12963843958135,0.651465798045603,0.0434782608695652,0,0,0,0.760869565217391,0.846153846153846,0.652173913043478,0.769230769230769,0.0434782608695652,0,3,22,23,0,9,4,6,1,0,20.9288025889968,0.440191387559809,201,292,61.9246861924686,0.891891891891892,0.891891891891892,23.9583333333333,10.4166666666667,14.03509,39.28571,1,0,7,0,1,9,0.555555555555556,1,5,18,9,44,11,1,1,0.285714285714286,NA,0.714285714285714,0.555555555555556,0.888888888888889,0.777777777777778,0.888888888888889,0.777777777777778,0,0.571428571428571,0.428571428571429,0.428571428571429,0.625,0.857142857142857,NA,0.111111111111111,0.142857142857143,0.857142857142857,0.666666666666667,1,0,0.714285714285714,0.666666666666667,2909.09090909091,4000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,108,822,0.223214285714286,0.526785714285714,80,0.22538372028592,101.625,0.290210799884493,1467,894,392,0.286854783207158,43.75,49,81,27,1,112,0.0864197530864197,0.296296296296296,0.135802469135802,0.293333333333333,0.555555555555556,0.222222222222222,0.259259259259259,0.45679012345679,0.740740740740741,0.333333333333333,0.478260869565217,212.04347826087,91.4305555555556,0.135802469135802,0.37037037037037,0.342007434944238,0.311284046692607,0.237918215613383,0.24124513618677,0.148148148148148,0.259259259259259,0.0617283950617284,0.0740740740740741,0.222222222222222,0.407407407407407,0,0,57.5917159763314,26.2270916334661,0.246913580246914,0.148148148148148,0,0.037037037037037,0.506172839506173,0.407407407407407,0.430379746835443,0.576923076923077,5.0308557790658,2.90127809607757,4.37913637038136,1.54605859257022,34.1958285052144,14.0362473347548,4.47142857142857,2.66120218579235,0.648562300319489,0.535934291581109,0.322683706070288,0.170431211498973,0.666666666666667,0.703703703703704,0.0864197530864197,0.222222222222222,0.373974794958992,0.0946601941747573,0.037037037037037,0.037037037037037,0,0.037037037037037,0.469135802469136,0.777777777777778,0.37037037037037,0.592592592592593,0.111111111111111,0.37037037037037,3,28,46,0,14,13,1,7,0,26.5083758193736,0.609406952965235,266,559,43.579766536965,1.15151515151515,1.15151515151515,3.03030303030303,4.04040404040404,10.89744,28.125,3,2,8,3,8,24,0.666666666666667,0.823529411764706,8,22,35,91,12,0.142857142857143,0.714285714285714,0.142857142857143,NA,0.285714285714286,0.625,0.75,0.458333333333333,0.75,0.583333333333333,0.333333333333333,0.285714285714286,0.214285714285714,0.428571428571429,0.833333333333333,0.428571428571429,NA,0.291666666666667,0.0714285714285714,0.428571428571429,0.923076923076923,0.857142857142857,0.0714285714285714,1,1,5416.66666666667,7583.33333333333,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,90,1027,0.166666666666667,0.239583333333333,128.944444444444,0.242769990220277,124.044444444444,0.229008522330368,2032,1117,933,1.96659366110314,31.25,30,83,7,3,96,0.072289156626506,0.428571428571429,0.168674698795181,0.132530120481928,0.428571428571429,0.156626506024096,0.428571428571429,0.216867469879518,0.571428571428571,0.35,0.714285714285714,226.875,82.7037037037037,0.0843373493975904,0.857142857142857,0.335411471321696,0.503448275862069,0.260869565217391,0.255172413793103,0.132530120481928,0.285714285714286,0.036144578313253,0.285714285714286,0.120481927710843,0.714285714285714,0.0602409638554217,0.285714285714286,46.4182509505703,30.8,0.0481927710843374,0,0.0240963855421687,0,0.469879518072289,0,0.512820512820513,0.857142857142857,4.3896874287018,2.69036144578313,4.71222140582905,2.67585380467346,29.8757763975155,9.9910514541387,6.61734693877551,2.40441176470588,0.722436391673092,0.23489932885906,0.554356206630686,0.378076062639821,0.0120481927710843,0,0,0,2.08001247979125,1.07120465741155,0.0240963855421687,0,0.0120481927710843,0,0.843373493975904,1,0.240963855421687,0.857142857142857,0.132530120481928,0.714285714285714,3,78,4,0,0,7,3,1,0,23.1517548195749,0.549704724409449,382,740,72.7272727272727,1.05769230769231,1.05769230769231,46.3157894736842,17.8947368421053,15.96639,56,0,14,3,0,17,34,0.617647058823529,0.75,32,95,50,82,8,1,0.916666666666667,0.333333333333333,NA,0.75,0.676470588235294,0.617647058823529,0.382352941176471,0.764705882352941,0.529411764705882,0.5,0.333333333333333,0.333333333333333,0.75,0.80952380952381,0.0833333333333333,NA,0.0882352941176471,0.166666666666667,0.5,0.75,0.8,0.0833333333333333,0.75,0.888888888888889,13615.3846153846,6307.69230769231,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,139,1124,0.190140845070423,0.302816901408451,65.9568345323741,0.138647455263769,88.8848920863309,0.187636532651638,1948,1178,1150,2.41508408093518,47.887323943662,68,111,28,2,142,0.369369369369369,0.428571428571429,0.605504587155963,0.454545454545455,0.666666666666667,0.189189189189189,0.178571428571429,0.252252252252252,0.464285714285714,0.333333333333333,0.611111111111111,304.559701492537,262.313953488372,0.117117117117117,0.607142857142857,0.470518867924528,0.551724137931034,0.193396226415094,0.337164750957854,0.0810810810810811,0.0357142857142857,0.0540540540540541,0.142857142857143,0.234234234234234,0.392857142857143,0.036036036036036,0.0714285714285714,50.5855421686747,88.4666666666667,0.108108108108108,0.107142857142857,0.027027027027027,0,0.486486486486487,0.214285714285714,0.36697247706422,0.48,7.85372240927796,6.26117124618374,7.01051928535649,3.68490689317217,34.8720930232558,35.2484375,45.3571428571429,8.97260273972603,0.733070866141732,0.363358778625954,0.677952755905512,0.429007633587786,0.0810810810810811,0,0,0.0357142857142857,2.5264150152918,1.00159574468085,0.801801801801802,0.678571428571429,0.783783783783784,0.714285714285714,0.621621621621622,0.928571428571429,0.45045045045045,0.571428571428571,0.0720720720720721,0.178571428571429,1,58,53,0,24,4,2,0,0,34.9448312801285,0.604722792607803,543,561,37.3205741626794,0.779661016949153,0.779661016949153,95.9183673469388,23.469387755102,13.83648,57.14286,5,18,16,0,18,57,0.736842105263158,0.942307692307692,38,77,58,44,14,0.870967741935484,0.838709677419355,0.387096774193548,NA,0.580645161290323,0.631578947368421,0.929824561403509,0.596491228070175,0.43859649122807,0.824561403508772,0.210526315789474,0.0967741935483871,0.290322580645161,0.483870967741935,0.905660377358491,0.774193548387097,NA,0.263157894736842,0.032258064516129,0.580645161290323,0.818181818181818,0.727272727272727,0,0.612903225806452,1,12357.1428571429,3142.85714285714,13,NA,NA,6,6,96,NA,0.614583333333333,0.5,NA,NA,NA,NA,NA,3,1,3,0.333333333333333,2,1,878.9164562,"Southwest","Ogun",84
15,107,1084,0.169642857142857,0.446428571428571,97,0.278723226471326,100.915887850467,0.290504971729382,1333,718,732,0.845758549027017,41.0714285714286,46,81,26,1,112,0.395061728395062,0.346153846153846,0.397435897435897,0.271604938271605,0.692307692307692,0.123456790123457,0.269230769230769,0.419753086419753,0.5,0.275,0.466666666666667,232.414634146341,110.58064516129,0.172839506172839,0.653846153846154,0.284210526315789,0.371841155234657,0.217105263157895,0.249097472924188,0.197530864197531,0.346153846153846,0.0123456790123457,0.0384615384615385,0.395061728395062,0.538461538461538,0.0864197530864197,0.153846153846154,38.2197368421053,24.7509025270758,0.123456790123457,0,0.0246913580246914,0.0384615384615385,0.407407407407407,0.5,0.54320987654321,0.653846153846154,3.73306772908367,3.07996406109614,3.7920365535248,2.47509025270758,31.7800875273523,18.6811989100817,33.037037037037,3.08403361344538,0.665207877461707,0.239782016348774,0.533916849015317,0.632152588555858,0.0864197530864197,0.230769230769231,0.0123456790123457,0.0384615384615385,0.944123480210399,0.148272699480281,0.0987654320987654,0.0384615384615385,0.0246913580246914,0,0.839506172839506,0.5,0.432098765432099,0.384615384615385,0.135802469135802,0.269230769230769,4,56,25,0,12,14,1,0,0,27.7524381095274,0.538634658664666,323,853,77.1689497716895,1.27906976744186,1.27906976744186,97.8494623655914,12.9032258064516,16.55629,61.70213,0,3,18,0,7,28,0.821428571428571,0.8,10,53,28,26,1,0.95,1,0.8,NA,0.95,0.535714285714286,0.964285714285714,0.392857142857143,1,0.857142857142857,1,0.5,0.1,0.9,1,0.05,NA,0.25,0.05,0.65,0.684210526315789,0.666666666666667,0.1,0.85,1,6066.66666666667,1733.33333333333,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,37,426,0.380952380952381,0.357142857142857,27.9459459459459,0.0702364394993046,55.0810810810811,0.136856745479833,535,297,227,0.798709255779757,26.1904761904762,11,24,13,3,43,0.166666666666667,0.0769230769230769,0.0434782608695652,0.166666666666667,0.384615384615385,0.416666666666667,0.384615384615385,0.416666666666667,0.230769230769231,0.142857142857143,0.333333333333333,252.631578947368,229,0.208333333333333,0.461538461538462,0.246428571428571,0.540540540540541,0.207142857142857,0.0990990990990991,0.125,0.0769230769230769,0.0416666666666667,0.0769230769230769,0.416666666666667,0.153846153846154,0.125,0.153846153846154,35.8178571428571,35,0.0833333333333333,0,0,0.153846153846154,0.5,0.461538461538462,0.25,0.0833333333333333,17.7504424778761,9.77752808988764,7.24115523465704,7.4631217838765,36.7362637362637,18.7543103448276,12.4090909090909,6.44444444444444,0.695970695970696,0.383620689655172,0.494505494505495,0.387931034482759,0.541666666666667,0.307692307692308,0.0416666666666667,0.230769230769231,0.994076691260522,0.0805958747135218,0.125,0,0.0416666666666667,0,0.5,0.538461538461538,0.208333333333333,0.307692307692308,0.125,0.307692307692308,2,22,1,0,7,6,3,1,0,29.0579439252336,0.555140186915888,151,192,77.0547945205479,1.02,1.02,2.10526315789474,1.05263157894737,6.074766,50,1,2,3,0,0,6,0.833333333333333,0.833333333333333,0,0,1,15,1,0.833333333333333,0.833333333333333,0.166666666666667,NA,0,0.166666666666667,1,0.333333333333333,0.833333333333333,0.166666666666667,0,0.166666666666667,0,0.5,0.666666666666667,0.333333333333333,NA,0.333333333333333,0.166666666666667,0.5,0.75,1,0,0.833333333333333,1,62.5,937.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,62,724,0.0615384615384615,0.369230769230769,68.8870967741936,0.154123496147861,6.46774193548387,0.0152187938821208,613,315,173,0.0477057952863486,35.3846153846154,23,50,12,3,65,0.16,0.666666666666667,0.6,0.42,0.5,0.08,0,0.36,0.416666666666667,0.34,0.166666666666667,566.707317073171,194.625,0.04,0.0833333333333333,0.297658862876254,0.614583333333333,0.247491638795987,0.25,0.18,0,0,0,0.12,0.0833333333333333,0,0.0833333333333333,38.8545150501672,32.4375,0.08,0,0,0,0.14,0.0833333333333333,0.96,1,7.13824884792627,3.86352357320099,124.91935483871,14.4837209302326,49.7537473233405,25.7355371900826,77.8333333333333,4.65384615384615,0.498929336188437,0.56198347107438,0.282655246252677,0.338842975206612,0.1,0.333333333333333,0.02,0,0.050484183344093,0.0269749518304432,0.06,0,0.02,0,0.52,0.333333333333333,0.38,0.25,0.1,0.166666666666667,0,38,10,2,4,8,3,0,0,44.0538336052202,0.513866231647635,248,NA,68.8796680497925,1.14285714285714,1.14285714285714,1.06382978723404,NA,0.6060606,75,8,0,9,0,6,21,0.652173913043478,0.91304347826087,4,13,8,43,5,0.956521739130435,0.708333333333333,0.666666666666667,0.75,0.666666666666667,0.25,0.875,0,0.333333333333333,0.25,0.666666666666667,0.125,0.0833333333333333,0.916666666666667,0.75,0.583333333333333,NA,0.478260869565217,0.125,0.125,0.434782608695652,0.375,0,0.833333333333333,0.75,1470.58823529412,2529.41176470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,161,807,0.167664670658683,0.125748502994012,38.7133333333333,0.189694770828479,35.3221476510067,0.169028204785456,1763,704,417,0.209142678836103,36.5269461077844,61,150,11,1,167,0.0909090909090909,0.555555555555556,0.577777777777778,0.186567164179104,0.909090909090909,0.14,0.636363636363636,0.1,0.454545454545455,0.208333333333333,0.333333333333333,415.524590163934,209.615384615385,0.0533333333333333,0.818181818181818,0.431192660550459,0.293650793650794,0.26412213740458,0.206349206349206,0.0933333333333333,0.272727272727273,0.00666666666666667,0.0909090909090909,0.0666666666666667,0.181818181818182,0.00666666666666667,0,38.2961832061069,43.2539682539683,0.406666666666667,0.0909090909090909,0.0533333333333333,0.0909090909090909,0.46,0.0909090909090909,0.687943262411348,0.454545454545455,6.18380688961529,3.16492450638792,5.81744711195626,6.4042303172738,16.359795134443,38.3802816901408,8.78947368421053,2.58181818181818,0.379641485275288,0.556338028169014,0.229193341869398,0.345070422535211,0.606666666666667,0.636363636363636,0.0684931506849315,0,0.156559083810515,0.287828627069133,0.04,0,0.00666666666666667,0,0.546666666666667,0.818181818181818,0.36,0.545454545454545,0.0133333333333333,0.181818181818182,5,11,139,0,3,8,1,0,0,18.3153715258083,0.39931934203063,330,551,25.531914893617,0.523809523809524,0.523809523809524,47.4747474747475,8.08080808080808,5.797101,12.72727,15,19,6,0,8,48,0.395833333333333,0.521739130434783,6,16,2,83,2,0.928571428571429,0.833333333333333,0.119047619047619,NA,0.214285714285714,0.104166666666667,0.520833333333333,0.0416666666666667,0.791666666666667,0.4375,0.714285714285714,0.0476190476190476,0.119047619047619,0.19047619047619,0.8,0.0714285714285714,NA,0.0416666666666667,0.0238095238095238,0.428571428571429,0.961538461538462,0.727272727272727,0.0476190476190476,0.857142857142857,1,1333.33333333333,4611.11111111111,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,99,783,0.029126213592233,0.194174757281553,58.7676767676768,0.190342679127726,61.5252525252525,0.199792315680166,947,776,566,1.02779093636507,71.8446601941748,74,64,35,0,103,0.03125,0.228571428571429,0.349206349206349,0.125,0.457142857142857,0.03125,0.0285714285714286,0.125,0.314285714285714,0.421052631578947,0.444444444444444,318.166666666667,165.280701754386,0.03125,0.0857142857142857,0.432048681541582,0.26984126984127,0.261663286004057,0.246031746031746,0.203125,0.4,0.015625,0,0.1875,0.228571428571429,0.015625,0,38.580121703854,38.8888888888889,0.34375,0.114285714285714,0,0.0571428571428571,0.421875,0.171428571428571,0.142857142857143,0.371428571428571,8.39120879120879,3.03970223325062,7.56638921918351,3.01631271160357,33.9076376554174,29.6969696969697,5.1651376146789,7.17391304347826,0.906474820143885,0.703030303030303,0.710479573712256,0.448484848484848,0.841269841269841,0.628571428571429,0,0,1.64246849942726,0.272263287574798,0.015625,0,0.015625,0,0.546875,0.657142857142857,0.734375,0.685714285714286,0.09375,0.171428571428571,4,20,44,0,17,18,0,0,0,32.7159450897571,0.825531914893617,292,310,59.5402298850575,1.32846715328467,1.32846715328467,9,10,7.611548,52.38095,15,11,14,1,3,44,0.704545454545455,0.578947368421053,7,17,18,66,8,0.972972972972973,0.864864864864865,0.216216216216216,NA,0.216216216216216,0.227272727272727,0.840909090909091,0.25,0.590909090909091,0.568181818181818,0.290322580645161,0.297297297297297,0.405405405405405,0.324324324324324,0.675675675675676,0.243243243243243,NA,0.181818181818182,0.108108108108108,0.162162162162162,0.55,0.545454545454545,0.027027027027027,0.972972972972973,1,2210.52631578947,3473.68421052632,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,60,328,0.276923076923077,0.123076923076923,44.7543859649123,0.242852989630778,52.9473684210526,0.289466033530381,342,160,211,0.880305927342256,56.9230769230769,37,53,7,0,66,0.150943396226415,0.285714285714286,0.627450980392157,0.403846153846154,0.714285714285714,0.226415094339623,0.571428571428571,0.113207547169811,0.285714285714286,0.583333333333333,0.8,172.24,81.2857142857143,0.0754716981132075,0.142857142857143,0.42570281124498,0.0793650793650794,0.200803212851406,0.142857142857143,0.169811320754717,0.714285714285714,0.0188679245283019,0.285714285714286,0.113207547169811,0.714285714285714,0.0188679245283019,0.142857142857143,34.5863453815261,27.0952380952381,0.226415094339623,0,0,0,0.264150943396226,0,0.38,0.5,4.70344074276352,2.52888888888889,4.61274772362078,1.52410714285714,32.6752767527675,36.0816326530612,12.2380952380952,2.45,0.431734317343173,0.775510204081633,0.638376383763838,0.755102040816326,0.568627450980392,0.8,0.0196078431372549,0.2,0.644053363610559,1.36789689513767,0.0566037735849057,0,0,0,0.60377358490566,0.714285714285714,0.566037735849057,0.857142857142857,0.0377358490566038,0.428571428571429,5,8,45,0,0,7,0,0,0,32.5497076023392,0.467836257309941,115,187,26.8292682926829,1.2,1.2,56.8421052631579,6.31578947368421,11.52074,26.86567,5,15,11,1,0,32,0.65625,0.851851851851852,1,4,0,66,1,0.870967741935484,0.774193548387097,0.516129032258065,NA,0.741935483870968,0.09375,0.84375,0.125,0.90625,0.71875,0.75,0.709677419354839,0.193548387096774,0.387096774193548,0.814814814814815,0.516129032258065,NA,0.1875,0.032258064516129,0.838709677419355,0.583333333333333,0.545454545454545,0.0645161290322581,0.709677419354839,1,250,3300,2,NA,NA,16,89,110,NA,0.518181818181818,0.4375,NA,NA,NA,NA,NA,1,0,0,NA,4,1,1539.668996,"North-Central","Niger",5
21,82,1274,0.875,0.818181818181818,203.939024390244,0.375600618942911,212.59756097561,0.371800092298504,2121,1032,967,2.31144802775279,39.7727272727273,35,76,6,6,88,0.105263157894737,0.333333333333333,0.169014084507042,0.289473684210526,0.8,0.868421052631579,1,0.802631578947368,1,0.6,0.6,59.7716186252772,194.958333333333,0.789473684210526,1,0.229211087420043,0.189473684210526,0.240938166311301,0.294573643410853,0.407894736842105,0.166666666666667,0.0526315789473684,0,0.907894736842105,0.833333333333333,0.473684210526316,0.5,27.2037586547972,80.4954128440367,0.0263157894736842,0,0.0263157894736842,0,0.263157894736842,0.166666666666667,0.479452054794521,0.666666666666667,2.30288856064336,5.31757575757576,2.32965299684543,5.31757575757576,19.1949384404925,36.5583333333333,3.18080357142857,7,0.626538987688098,0.310104529616725,0.516415868673051,0.282229965156794,0.0921052631578947,0,0,0,2.33246820659227,0.207792207792208,0.0263157894736842,0,0.0394736842105263,0,0.368421052631579,0.666666666666667,0.368421052631579,0.5,0.407894736842105,0.833333333333333,0,64,2,5,5,1,6,5,0,21.6875602700096,0.486562942008487,241,930,79.0816326530612,1.5,1.5,47.6744186046512,52.3255813953488,NA,NA,2,6,13,12,6,39,0.923076923076923,0.888888888888889,143,116,92,34,29,1,1,0.8,NA,1,0.948717948717949,0.923076923076923,0.794871794871795,1,0.794871794871795,0.666666666666667,0.4,0.5,0.9,0.972222222222222,0.9,NA,0.282051282051282,0.2,0.9,0.888888888888889,0.9,0.1,0.8,1,16714.2857142857,1619.04761904762,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,152,2398,0.113207547169811,0.60377358490566,80.5526315789474,0.113804925488963,122.440789473684,0.173109227187442,1898,962,705,0.479894480939327,38.9937106918239,62,110,42,1,159,0.290909090909091,0.571428571428571,0.305555555555556,0.336363636363636,0.714285714285714,0.1,0.119047619047619,0.536363636363636,0.785714285714286,0.578313253012048,0.540540540540541,227.812154696133,45.7734806629834,0.318181818181818,0.619047619047619,0.371428571428571,0.370165745856354,0.191036414565826,0.243093922651934,0.236363636363636,0.30952380952381,0.0181818181818182,0.0952380952380952,0.436363636363636,0.380952380952381,0.190909090909091,0.238095238095238,46.7675070028011,28.9447513812155,0.327272727272727,0.0238095238095238,0.00909090909090909,0,0.6,0.214285714285714,0.207547169811321,0.3,14.0222112537019,3.00889776647903,7.60412205567452,2.58341128780792,81.4789674952199,21.9470198675497,7.36619718309859,3.87179487179487,0.596558317399618,0.389403973509934,0.434034416826004,0.283443708609272,0.00909090909090909,0.119047619047619,0,0.0238095238095238,0.515200928979975,0.298040213794859,0,0,0.0363636363636364,0,0.490909090909091,0.857142857142857,0.309090909090909,0.619047619047619,0.263636363636364,0.595238095238095,5,97,10,1,5,37,1,2,1,55.2486828240253,0.506849315068493,913,940,66.9291338582677,1.19298245614035,1.19298245614035,64.5161290322581,82.7956989247312,30.06536,79.31035,10,2,17,4,15,48,0.625,0.903225806451613,33,43,122,50,15,0.833333333333333,0.866666666666667,0.533333333333333,NA,0.366666666666667,0.583333333333333,0.583333333333333,0.4375,0.979166666666667,0.458333333333333,0.625,0.1,0.133333333333333,0.466666666666667,0.964285714285714,0.5,NA,0.1875,0,0.566666666666667,0.4,0.9375,0.0333333333333333,0.666666666666667,1,9000,2272.72727272727,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
